error	steps
7131827.0	319.0
7130051.0	320.0
7130051.0	321.0
7130051.0	322.0
7130051.0	323.0
7127137.0	324.0
7127137.0	325.0
7127137.0	326.0
7127137.0	327.0
7127137.0	328.0
7127137.0	329.0
7127137.0	330.0
7127137.0	331.0
7123629.0	332.0
7121697.0	333.0
7121697.0	334.0
7121697.0	335.0
7121697.0	336.0
7119075.0	337.0
7116057.0	338.0
7116057.0	339.0
7116057.0	340.0
7116057.0	341.0
7116057.0	342.0
7115252.0	343.0
7115252.0	344.0
7115252.0	345.0
7115252.0	346.0
7115252.0	347.0
7115252.0	348.0
7115252.0	349.0
7115252.0	350.0
7115252.0	351.0
7115252.0	352.0
7115252.0	353.0
7115252.0	354.0
7115252.0	355.0
7115252.0	356.0
7115252.0	357.0
7115252.0	358.0
7115252.0	359.0
7115252.0	360.0
7115252.0	361.0
7115252.0	362.0
7115252.0	363.0
7115252.0	364.0
7115252.0	365.0
7115252.0	366.0
7115252.0	367.0
7115252.0	368.0
7115252.0	369.0
7115164.0	370.0
7115164.0	371.0
7115164.0	372.0
7112885.0	373.0
7112885.0	374.0
7112885.0	375.0
7112885.0	376.0
7112885.0	377.0
7112885.0	378.0
7112885.0	379.0
7112885.0	380.0
7111034.0	381.0
7111034.0	382.0
7111034.0	383.0
7111034.0	384.0
7111034.0	385.0
7111034.0	386.0
7111034.0	387.0
7111034.0	388.0
7111034.0	389.0
7111034.0	390.0
7110823.0	391.0
7110823.0	392.0
7110823.0	393.0
7110823.0	394.0
7110823.0	395.0
7110823.0	396.0
7110823.0	397.0
7110823.0	398.0
7110823.0	399.0
7110823.0	400.0
7107233.0	401.0
7101778.0	402.0
7101778.0	403.0
7101778.0	404.0
7101778.0	405.0
7101778.0	406.0
7101778.0	407.0
7101778.0	408.0
7101778.0	409.0
7101778.0	410.0
7101778.0	411.0
7101778.0	412.0
7101778.0	413.0
7101778.0	414.0
7101778.0	415.0
7101778.0	416.0
7101778.0	417.0
7101778.0	418.0
7101778.0	419.0
7101778.0	420.0
7101778.0	421.0
7101778.0	422.0
7101778.0	423.0
7101778.0	424.0
7101778.0	425.0
7101778.0	426.0
7101778.0	427.0
7101657.0	428.0
7101657.0	429.0
7101657.0	430.0
7101657.0	431.0
7101657.0	432.0
7101657.0	433.0
7101657.0	434.0
7101657.0	435.0
7101657.0	436.0
7101657.0	437.0
7101657.0	438.0
7101657.0	439.0
7101657.0	440.0
7101657.0	441.0
7101657.0	442.0
7101657.0	443.0
7101657.0	444.0
7101657.0	445.0
7101657.0	446.0
7101657.0	447.0
7101657.0	448.0
7101657.0	449.0
7101657.0	450.0
7101657.0	451.0
7101073.0	452.0
7101073.0	453.0
7101073.0	454.0
7101073.0	455.0
7101073.0	456.0
7101073.0	457.0
7101073.0	458.0
7101073.0	459.0
7101073.0	460.0
7101073.0	461.0
7101073.0	462.0
7101073.0	463.0
7101073.0	464.0
7101073.0	465.0
7101073.0	466.0
7101073.0	467.0
7101073.0	468.0
7101073.0	469.0
7101073.0	470.0
7101073.0	471.0
7101073.0	472.0
7101073.0	473.0
7101073.0	474.0
7101073.0	475.0
7101073.0	476.0
7101073.0	477.0
7101073.0	478.0
7101073.0	479.0
7101073.0	480.0
7101073.0	481.0
7101073.0	482.0
7101073.0	483.0
7101073.0	484.0
7101073.0	485.0
7101073.0	486.0
7101073.0	487.0
7101073.0	488.0
7101073.0	489.0
7101073.0	490.0
7101073.0	491.0
7101073.0	492.0
7101073.0	493.0
7101073.0	494.0
7100621.0	495.0
7100621.0	496.0
7100621.0	497.0
7100621.0	498.0
7100621.0	499.0
7100480.0	500.0
7100480.0	501.0
7100480.0	502.0
7100480.0	503.0
7100480.0	504.0
7100480.0	505.0
7100480.0	506.0
7100480.0	507.0
7100480.0	508.0
7100480.0	509.0
7100480.0	510.0
7100480.0	511.0
7100480.0	512.0
7100480.0	513.0
7100480.0	514.0
7100480.0	515.0
7100480.0	516.0
7100480.0	517.0
7100480.0	518.0
7100480.0	519.0
7100480.0	520.0
7100480.0	521.0
7100480.0	522.0
7100480.0	523.0
7100480.0	524.0
7100480.0	525.0
7100480.0	526.0
7100480.0	527.0
7100480.0	528.0
7100480.0	529.0
7100480.0	530.0
7100480.0	531.0
7100480.0	532.0
7100480.0	533.0
7100480.0	534.0
7100480.0	535.0
7100480.0	536.0
7100480.0	537.0
7100480.0	538.0
7100480.0	539.0
7099952.0	540.0
7099952.0	541.0
7099952.0	542.0
7099952.0	543.0
7099952.0	544.0
7099952.0	545.0
7099952.0	546.0
7099952.0	547.0
7099952.0	548.0
7099952.0	549.0
7099952.0	550.0
7099952.0	551.0
7099952.0	552.0
7099952.0	553.0
7099952.0	554.0
7099952.0	555.0
7099952.0	556.0
7099952.0	557.0
7099952.0	558.0
7099952.0	559.0
7099952.0	560.0
7099952.0	561.0
7099952.0	562.0
7099952.0	563.0
7099952.0	564.0
7099952.0	565.0
7099952.0	566.0
7099952.0	567.0
7099952.0	568.0
7099952.0	569.0
7099952.0	570.0
7099952.0	571.0
7099952.0	572.0
7099952.0	573.0
7099952.0	574.0
7099952.0	575.0
7099952.0	576.0
7099952.0	577.0
7099952.0	578.0
7099952.0	579.0
7099952.0	580.0
7099952.0	581.0
7099952.0	582.0
7099952.0	583.0
7099952.0	584.0
7099952.0	585.0
7099952.0	586.0
7099952.0	587.0
7099952.0	588.0
7099952.0	589.0
7099952.0	590.0
7099952.0	591.0
7099952.0	592.0
7099952.0	593.0
7099952.0	594.0
7099952.0	595.0
7099952.0	596.0
7099952.0	597.0
7099952.0	598.0
7099952.0	599.0
7099815.0	600.0
7099815.0	601.0
7099815.0	602.0
7099815.0	603.0
7099815.0	604.0
7099815.0	605.0
7099815.0	606.0
7099815.0	607.0
7099815.0	608.0
7099815.0	609.0
7099815.0	610.0
7099815.0	611.0
7099815.0	612.0
7099815.0	613.0
7099815.0	614.0
7099815.0	615.0
7099815.0	616.0
7099815.0	617.0
7099815.0	618.0
7099815.0	619.0
7099815.0	620.0
7099815.0	621.0
7099815.0	622.0
7099815.0	623.0
7099815.0	624.0
7099815.0	625.0
7099815.0	626.0
7099815.0	627.0
7099815.0	628.0
7099815.0	629.0
7099815.0	630.0
7099815.0	631.0
7099815.0	632.0
7099815.0	633.0
7099815.0	634.0
7099815.0	635.0
7099815.0	636.0
7099815.0	637.0
7099815.0	638.0
7099815.0	639.0
7099815.0	640.0
7099815.0	641.0
7099815.0	642.0
7099815.0	643.0
7099815.0	644.0
7099815.0	645.0
7099815.0	646.0
7099815.0	647.0
7099815.0	648.0
7099815.0	649.0
7099815.0	650.0
7099815.0	651.0
7099815.0	652.0
7099815.0	653.0
7099815.0	654.0
7099815.0	655.0
7099815.0	656.0
7099815.0	657.0
7099815.0	658.0
7099815.0	659.0
7099815.0	660.0
7099815.0	661.0
7099815.0	662.0
7099815.0	663.0
7099815.0	664.0
7099815.0	665.0
7099815.0	666.0
7099815.0	667.0
7099815.0	668.0
7099815.0	669.0
7099815.0	670.0
7099815.0	671.0
7099815.0	672.0
7099815.0	673.0
7099815.0	674.0
7099815.0	675.0
7099815.0	676.0
7099815.0	677.0
7099815.0	678.0
7099815.0	679.0
7099815.0	680.0
7099815.0	681.0
7099815.0	682.0
7099815.0	683.0
7099815.0	684.0
7099815.0	685.0
7099815.0	686.0
7099815.0	687.0
7099815.0	688.0
7099815.0	689.0
7099815.0	690.0
7099815.0	691.0
7099815.0	692.0
7099815.0	693.0
7099815.0	694.0
7099815.0	695.0
7099815.0	696.0
7099815.0	697.0
7099815.0	698.0
7099815.0	699.0
7099815.0	700.0
7099815.0	701.0
7099815.0	702.0
7099815.0	703.0
7099815.0	704.0
7099815.0	705.0
7099815.0	706.0
7099815.0	707.0
7099815.0	708.0
7099815.0	709.0
7099815.0	710.0
7099815.0	711.0
7099815.0	712.0
7099815.0	713.0
7099815.0	714.0
7099815.0	715.0
7099815.0	716.0
7099815.0	717.0
7099815.0	718.0
7099815.0	719.0
7099815.0	720.0
7099815.0	721.0
7099815.0	722.0
7099815.0	723.0
7099815.0	724.0
7099815.0	725.0
7099815.0	726.0
7099815.0	727.0
7099815.0	728.0
7099815.0	729.0
7099815.0	730.0
7099815.0	731.0
7099815.0	732.0
7099815.0	733.0
7099815.0	734.0
7099815.0	735.0
7099815.0	736.0
7099815.0	737.0
7099815.0	738.0
7099815.0	739.0
7099815.0	740.0
7099815.0	741.0
7099815.0	742.0
7099815.0	743.0
7099815.0	744.0
7099815.0	745.0
7099815.0	746.0
7099815.0	747.0
7099815.0	748.0
7099815.0	749.0
7099815.0	750.0
7099815.0	751.0
7099815.0	752.0
7099815.0	753.0
7099815.0	754.0
7099815.0	755.0
7099815.0	756.0
7099815.0	757.0
7099815.0	758.0
7099815.0	759.0
7099815.0	760.0
7099815.0	761.0
7099815.0	762.0
7099815.0	763.0
7099815.0	764.0
7099815.0	765.0
7099815.0	766.0
7099815.0	767.0
7099815.0	768.0
7099815.0	769.0
7099815.0	770.0
7099815.0	771.0
7099815.0	772.0
7099815.0	773.0
7099815.0	774.0
7099815.0	775.0
7099815.0	776.0
7099815.0	777.0
7099815.0	778.0
7099815.0	779.0
7099815.0	780.0
7099815.0	781.0
7099815.0	782.0
7099815.0	783.0
7099815.0	784.0
7099815.0	785.0
7099815.0	786.0
7099815.0	787.0
7099815.0	788.0
7099815.0	789.0
7099815.0	790.0
7099815.0	791.0
7099815.0	792.0
7099815.0	793.0
7099815.0	794.0
7099815.0	795.0
7099815.0	796.0
7099815.0	797.0
7099815.0	798.0
7099815.0	799.0
7099815.0	800.0
7099815.0	801.0
7099815.0	802.0
7099815.0	803.0
7099815.0	804.0
7099815.0	805.0
7099815.0	806.0
7099815.0	807.0
7099815.0	808.0
7099815.0	809.0
7099815.0	810.0
7099815.0	811.0
7099815.0	812.0
7099815.0	813.0
7099815.0	814.0
7099815.0	815.0
7099815.0	816.0
7099815.0	817.0
7099815.0	818.0
7099815.0	819.0
7099815.0	820.0
7099815.0	821.0
7099815.0	822.0
7099815.0	823.0
7099815.0	824.0
7099815.0	825.0
7099815.0	826.0
7099815.0	827.0
7099815.0	828.0
7099815.0	829.0
7099815.0	830.0
7099815.0	831.0
7099815.0	832.0
7099815.0	833.0
7099815.0	834.0
7099815.0	835.0
7099815.0	836.0
7099815.0	837.0
7099815.0	838.0
7099815.0	839.0
7099815.0	840.0
7099815.0	841.0
7099815.0	842.0
7099815.0	843.0
7099815.0	844.0
7099815.0	845.0
7099815.0	846.0
7099815.0	847.0
7099815.0	848.0
7099815.0	849.0
7099815.0	850.0
7099815.0	851.0
7099815.0	852.0
7099815.0	853.0
7099815.0	854.0
7099815.0	855.0
7099815.0	856.0
7099815.0	857.0
7099815.0	858.0
7099815.0	859.0
7099815.0	860.0
7099815.0	861.0
7099815.0	862.0
7099815.0	863.0
7099815.0	864.0
7099815.0	865.0
7099815.0	866.0
7099815.0	867.0
7099815.0	868.0
7099815.0	869.0
7099815.0	870.0
7099815.0	871.0
7099815.0	872.0
7099815.0	873.0
7099815.0	874.0
7099815.0	875.0
7099815.0	876.0
7099815.0	877.0
7099815.0	878.0
7099815.0	879.0
7099815.0	880.0
7099815.0	881.0
7099815.0	882.0
7099815.0	883.0
7099815.0	884.0
7099815.0	885.0
7099815.0	886.0
7099815.0	887.0
7099815.0	888.0
7099815.0	889.0
7099815.0	890.0
7099815.0	891.0
7099815.0	892.0
7099815.0	893.0
7099815.0	894.0
7099815.0	895.0
7099815.0	896.0
7099815.0	897.0
7099815.0	898.0
7099815.0	899.0
7099815.0	900.0
7099815.0	901.0
7099815.0	902.0
7099815.0	903.0
7099815.0	904.0
7099815.0	905.0
7099815.0	906.0
7099815.0	907.0
7099815.0	908.0
7099815.0	909.0
7099815.0	910.0
7099815.0	911.0
7099815.0	912.0
7099815.0	913.0
7099815.0	914.0
7099815.0	915.0
7099815.0	916.0
7099815.0	917.0
7099815.0	918.0
7099815.0	919.0
7099815.0	920.0
7099815.0	921.0
7099815.0	922.0
7099815.0	923.0
7099815.0	924.0
7099815.0	925.0
7099815.0	926.0
7099815.0	927.0
7099815.0	928.0
7099815.0	929.0
7099815.0	930.0
7099815.0	931.0
7099815.0	932.0
7099815.0	933.0
7099815.0	934.0
7099815.0	935.0
7099815.0	936.0
7099815.0	937.0
7099815.0	938.0
7099815.0	939.0
7099815.0	940.0
7099815.0	941.0
7099815.0	942.0
7099815.0	943.0
7099815.0	944.0
7099815.0	945.0
7099815.0	946.0
7099815.0	947.0
7099815.0	948.0
7099815.0	949.0
7099815.0	950.0
7099815.0	951.0
7099815.0	952.0
7099815.0	953.0
7099815.0	954.0
7099815.0	955.0
7099815.0	956.0
7099815.0	957.0
7099815.0	958.0
7099815.0	959.0
7099815.0	960.0
7099815.0	961.0
7099815.0	962.0
7099815.0	963.0
7099815.0	964.0
7099815.0	965.0
7099815.0	966.0
7099815.0	967.0
7099815.0	968.0
7099815.0	969.0
7099815.0	970.0
7099815.0	971.0
7099815.0	972.0
7099815.0	973.0
7099815.0	974.0
7099815.0	975.0
7099815.0	976.0
7099815.0	977.0
7099815.0	978.0
7099815.0	979.0
7099815.0	980.0
7099815.0	981.0
7099815.0	982.0
7099815.0	983.0
7099815.0	984.0
7099815.0	985.0
7099815.0	986.0
7099815.0	987.0
7099815.0	988.0
7099815.0	989.0
7099815.0	990.0
7099815.0	991.0
7099815.0	992.0
7099815.0	993.0
7099815.0	994.0
7099815.0	995.0
7099815.0	996.0
7099815.0	997.0
7099815.0	998.0
7099815.0	999.0
7099815.0	1000.0
7099815.0	1001.0
7099815.0	1002.0
7099815.0	1003.0
7099815.0	1004.0
7099815.0	1005.0
7099815.0	1006.0
7099815.0	1007.0
7099815.0	1008.0
7099815.0	1009.0
7099815.0	1010.0
7099815.0	1011.0
7099815.0	1012.0
7099815.0	1013.0
7099815.0	1014.0
7099815.0	1015.0
7099815.0	1016.0
7099815.0	1017.0
7099815.0	1018.0
7099815.0	1019.0
7099815.0	1020.0
7099815.0	1021.0
7099815.0	1022.0
7099815.0	1023.0
7099815.0	1024.0
7099815.0	1025.0
7099815.0	1026.0
7099815.0	1027.0
7099815.0	1028.0
7099815.0	1029.0
7099815.0	1030.0
7099815.0	1031.0
7099815.0	1032.0
7099815.0	1033.0
7099815.0	1034.0
7099815.0	1035.0
7099815.0	1036.0
7099815.0	1037.0
7099815.0	1038.0
7099815.0	1039.0
7099815.0	1040.0
7099815.0	1041.0
7099815.0	1042.0
7099815.0	1043.0
7099815.0	1044.0
7099815.0	1045.0
7099815.0	1046.0
7099815.0	1047.0
7099815.0	1048.0
7099815.0	1049.0
7099815.0	1050.0
7099815.0	1051.0
7099815.0	1052.0
7099815.0	1053.0
7099815.0	1054.0
7099815.0	1055.0
7099815.0	1056.0
7099815.0	1057.0
7099815.0	1058.0
7099815.0	1059.0
7099815.0	1060.0
7099815.0	1061.0
7099815.0	1062.0
7099815.0	1063.0
7099815.0	1064.0
7099815.0	1065.0
7099815.0	1066.0
7099815.0	1067.0
7099815.0	1068.0
7099815.0	1069.0
7099815.0	1070.0
7099815.0	1071.0
7099815.0	1072.0
7099815.0	1073.0
7099815.0	1074.0
7099815.0	1075.0
7099815.0	1076.0
7099815.0	1077.0
7099815.0	1078.0
7099815.0	1079.0
7099815.0	1080.0
7099815.0	1081.0
7099815.0	1082.0
7099815.0	1083.0
7099815.0	1084.0
7099815.0	1085.0
7099815.0	1086.0
7099815.0	1087.0
7099815.0	1088.0
7099815.0	1089.0
7099815.0	1090.0
7099815.0	1091.0
7099815.0	1092.0
7099815.0	1093.0
7099815.0	1094.0
7099815.0	1095.0
7099815.0	1096.0
7099815.0	1097.0
7099815.0	1098.0
7099815.0	1099.0
7099815.0	1100.0
7099815.0	1101.0
7099815.0	1102.0
7099815.0	1103.0
7099815.0	1104.0
7099815.0	1105.0
7099815.0	1106.0
7099815.0	1107.0
7099815.0	1108.0
7099815.0	1109.0
7099815.0	1110.0
7099815.0	1111.0
7099815.0	1112.0
7099815.0	1113.0
7099815.0	1114.0
7099815.0	1115.0
7099815.0	1116.0
7099815.0	1117.0
7099815.0	1118.0
7099815.0	1119.0
7099815.0	1120.0
7099815.0	1121.0
7099815.0	1122.0
7099815.0	1123.0
7099815.0	1124.0
7099815.0	1125.0
7099815.0	1126.0
7099815.0	1127.0
7099815.0	1128.0
7099815.0	1129.0
7099815.0	1130.0
7099815.0	1131.0
7099815.0	1132.0
7099815.0	1133.0
7099815.0	1134.0
7099815.0	1135.0
7099815.0	1136.0
7099815.0	1137.0
7099815.0	1138.0
7099815.0	1139.0
7099815.0	1140.0
7099815.0	1141.0
7099815.0	1142.0
7099815.0	1143.0
7099815.0	1144.0
7099815.0	1145.0
7099815.0	1146.0
7099815.0	1147.0
7099815.0	1148.0
7099815.0	1149.0
7099815.0	1150.0
7099815.0	1151.0
7099815.0	1152.0
7099815.0	1153.0
7099815.0	1154.0
7099815.0	1155.0
7099815.0	1156.0
7099815.0	1157.0
7099815.0	1158.0
7099815.0	1159.0
7099815.0	1160.0
7099815.0	1161.0
7099815.0	1162.0
7099815.0	1163.0
7099815.0	1164.0
7099815.0	1165.0
7099815.0	1166.0
7099815.0	1167.0
7099815.0	1168.0
7099815.0	1169.0
7099815.0	1170.0
7099815.0	1171.0
7099815.0	1172.0
7099815.0	1173.0
7099815.0	1174.0
7099815.0	1175.0
7099815.0	1176.0
7099815.0	1177.0
7099815.0	1178.0
7099815.0	1179.0
7099815.0	1180.0
7099815.0	1181.0
7099815.0	1182.0
7099815.0	1183.0
7099815.0	1184.0
7099815.0	1185.0
7099815.0	1186.0
7099815.0	1187.0
7099815.0	1188.0
7099815.0	1189.0
7099815.0	1190.0
7099815.0	1191.0
7099815.0	1192.0
7099815.0	1193.0
7099815.0	1194.0
7099815.0	1195.0
7099815.0	1196.0
7099815.0	1197.0
7099815.0	1198.0
7099815.0	1199.0
7099815.0	1200.0
7099815.0	1201.0
7099815.0	1202.0
7099815.0	1203.0
7099815.0	1204.0
7099815.0	1205.0
7099815.0	1206.0
7099815.0	1207.0
7099815.0	1208.0
7099815.0	1209.0
7099815.0	1210.0
7099815.0	1211.0
7099815.0	1212.0
7099815.0	1213.0
7099815.0	1214.0
7099815.0	1215.0
7099815.0	1216.0
7099815.0	1217.0
7099815.0	1218.0
7099815.0	1219.0
7099815.0	1220.0
7099815.0	1221.0
7099815.0	1222.0
7099815.0	1223.0
7099815.0	1224.0
7099815.0	1225.0
7099815.0	1226.0
7099815.0	1227.0
7099815.0	1228.0
7099815.0	1229.0
7099815.0	1230.0
7099815.0	1231.0
7099815.0	1232.0
7099815.0	1233.0
