error	run_time
2809477.0	0.0
2704681.0	0.003101825714111328
2291743.0	0.00466609001159668
2199437.0	0.0058689117431640625
2184193.0	0.00780487060546875
2184193.0	0.008877992630004883
2059845.0	0.010775089263916016
2059415.0	0.012820005416870117
1942031.0	0.014811038970947266
1917295.0	0.016827821731567383
1917295.0	0.01792311668395996
1891703.0	0.01939702033996582
1754157.0	0.020632028579711914
1754157.0	0.021687030792236328
1754157.0	0.022792816162109375
1690553.0	0.024107933044433594
1682031.0	0.025638103485107422
1622453.0	0.02703690528869629
1606053.0	0.028331995010375977
1568589.0	0.02963089942932129
1568589.0	0.030632972717285156
1568589.0	0.03174400329589844
1568589.0	0.03276801109313965
1568589.0	0.03380894660949707
1568589.0	0.03482389450073242
1568589.0	0.035913944244384766
1568589.0	0.03697705268859863
1557837.0	0.03815913200378418
1557837.0	0.039179086685180664
1557837.0	0.04021096229553223
1557837.0	0.041243791580200195
1529157.0	0.04251217842102051
1520947.0	0.04372406005859375
1520947.0	0.044859886169433594
1520947.0	0.04595804214477539
1520947.0	0.047029972076416016
1520947.0	0.048069000244140625
1520947.0	0.049063920974731445
1520947.0	0.050286054611206055
1520947.0	0.05150318145751953
1520947.0	0.052536964416503906
1520947.0	0.053543806076049805
1520947.0	0.05455517768859863
1520947.0	0.05562996864318848
1520947.0	0.0566561222076416
1520947.0	0.057663917541503906
1520947.0	0.05866599082946777
1520947.0	0.05966305732727051
1520947.0	0.060774803161621094
1518831.0	0.061964988708496094
1518831.0	0.06307697296142578
1518831.0	0.06408500671386719
1518831.0	0.06508207321166992
1518831.0	0.0660851001739502
1518831.0	0.06714296340942383
1518831.0	0.0681300163269043
1518831.0	0.06910204887390137
1518831.0	0.07009696960449219
1518831.0	0.0712900161743164
1518831.0	0.07253098487854004
1518831.0	0.07358884811401367
1518831.0	0.07465505599975586
1518831.0	0.07569408416748047
1518831.0	0.07673001289367676
1518831.0	0.07775592803955078
1518831.0	0.07911491394042969
1518831.0	0.0802299976348877
1518831.0	0.08144092559814453
1518831.0	0.0826120376586914
1518831.0	0.08388304710388184
1518831.0	0.0851290225982666
1518831.0	0.0867769718170166
1518831.0	0.0900869369506836
1518831.0	0.09243202209472656
1518831.0	0.0937039852142334
1518831.0	0.09492707252502441
1518831.0	0.0959630012512207
1518831.0	0.09696412086486816
1518831.0	0.09796595573425293
1518831.0	0.09895896911621094
1518831.0	0.09994292259216309
1518831.0	0.1009519100189209
1518831.0	0.10195612907409668
1518831.0	0.10297799110412598
1518831.0	0.10404491424560547
1518831.0	0.10504698753356934
1518831.0	0.1060338020324707
1518831.0	0.10701894760131836
1518831.0	0.10800004005432129
1518831.0	0.10898303985595703
1518831.0	0.10997986793518066
1518831.0	0.11098694801330566
1518831.0	0.11200308799743652
1518831.0	0.11298775672912598
1518831.0	0.11397099494934082
1518831.0	0.11495399475097656
1518831.0	0.11592912673950195
1518831.0	0.11690378189086914
1518831.0	0.11787796020507812
1518831.0	0.11891698837280273
1518831.0	0.12011098861694336
1518831.0	0.12112617492675781
1518831.0	0.12210988998413086
1518831.0	0.12308502197265625
1518831.0	0.124053955078125
1518831.0	0.12502813339233398
1518831.0	0.12600398063659668
1518831.0	0.1269829273223877
1518831.0	0.1283121109008789
1518831.0	0.12933707237243652
1518831.0	0.13035106658935547
1518831.0	0.13135313987731934
1518831.0	0.13240599632263184
1518831.0	0.13343095779418945
1518831.0	0.1344890594482422
1518831.0	0.1357560157775879
1518831.0	0.13684511184692383
1518831.0	0.1379098892211914
1518831.0	0.1389617919921875
1518831.0	0.14014410972595215
1518831.0	0.14124584197998047
1518831.0	0.14235806465148926
1518831.0	0.14351582527160645
1518831.0	0.14456701278686523
1518831.0	0.14557600021362305
1518831.0	0.1465590000152588
1518831.0	0.1475510597229004
1518831.0	0.14861583709716797
1518831.0	0.14959096908569336
1518831.0	0.15063905715942383
1518831.0	0.15166592597961426
1518831.0	0.15285706520080566
1518831.0	0.15388011932373047
1518831.0	0.1552109718322754
1518831.0	0.15707015991210938
1518831.0	0.1589648723602295
1518831.0	0.16078495979309082
1518831.0	0.16264915466308594
1518831.0	0.16395807266235352
1518831.0	0.1652979850769043
1518831.0	0.1669480800628662
1518831.0	0.1686999797821045
1518831.0	0.17108702659606934
1518831.0	0.17313790321350098
1518831.0	0.17568206787109375
1518831.0	0.17803502082824707
1518831.0	0.17992091178894043
1518831.0	0.18161702156066895
1518831.0	0.18329119682312012
1518831.0	0.18493318557739258
1518831.0	0.18658089637756348
1518831.0	0.1882929801940918
1518831.0	0.1901078224182129
1518831.0	0.19197988510131836
1518831.0	0.1941239833831787
1518831.0	0.19588088989257812
1518831.0	0.19707894325256348
1518831.0	0.19814395904541016
1518831.0	0.19956302642822266
1518831.0	0.20087194442749023
1518831.0	0.201948881149292
1518831.0	0.20296096801757812
1518831.0	0.20403099060058594
1518831.0	0.2053370475769043
1518831.0	0.2066500186920166
1518831.0	0.20819878578186035
1518831.0	0.20928311347961426
1518831.0	0.2103128433227539
