error	steps
16051950013.5	495.0
16051950013.5	496.0
16051950013.5	497.0
16051950013.5	498.0
16051950013.5	499.0
16051950013.5	500.0
16051950013.5	501.0
16051950013.5	502.0
16051950013.5	503.0
16051950013.5	504.0
16051950013.5	505.0
16051950013.5	506.0
16051950013.5	507.0
16051950013.5	508.0
16051950013.5	509.0
16051950013.5	510.0
16051950013.5	511.0
16051950013.5	512.0
16051950013.5	513.0
16051950013.5	514.0
16051950013.5	515.0
16051950013.5	516.0
16051950013.5	517.0
16051950013.5	518.0
16051950013.5	519.0
16051950013.5	520.0
16051950013.5	521.0
16051950013.5	522.0
16051950013.5	523.0
16051950013.5	524.0
16051950013.5	525.0
16051950013.5	526.0
16051950013.5	527.0
16051950013.5	528.0
16051950013.5	529.0
16051093292.5	530.0
16046812742.5	531.0
16046812742.5	532.0
16046812742.5	533.0
16046812742.5	534.0
16046812742.5	535.0
16046812742.5	536.0
16046812742.5	537.0
16046812742.5	538.0
16046812742.5	539.0
16046812742.5	540.0
16046812742.5	541.0
16046812742.5	542.0
16046812742.5	543.0
16046812742.5	544.0
16041122217.5	545.0
16041122217.5	546.0
16041122217.5	547.0
16041122217.5	548.0
16041122217.5	549.0
16041122217.5	550.0
16041122217.5	551.0
16041122217.5	552.0
16041122217.5	553.0
16041122217.5	554.0
16041122217.5	555.0
16041122217.5	556.0
16041122217.5	557.0
16041122217.5	558.0
16041122217.5	559.0
16041122217.5	560.0
16041122217.5	561.0
16040249947.5	562.0
16040249947.5	563.0
16040249947.5	564.0
16040249947.5	565.0
16040249947.5	566.0
16040249947.5	567.0
16040249947.5	568.0
16040249947.5	569.0
16040249947.5	570.0
16040249947.5	571.0
16040249947.5	572.0
16038476151.0	573.0
16038476151.0	574.0
16038476151.0	575.0
16038476151.0	576.0
16038476151.0	577.0
16038476151.0	578.0
16038476151.0	579.0
16038476151.0	580.0
16038476151.0	581.0
16038476151.0	582.0
16038476151.0	583.0
16038476151.0	584.0
16038476151.0	585.0
16038476151.0	586.0
16038476151.0	587.0
16038476151.0	588.0
16038476151.0	589.0
16038476151.0	590.0
16038476151.0	591.0
16038476151.0	592.0
16038476151.0	593.0
16038476151.0	594.0
16038476151.0	595.0
16034318698.0	596.0
16034318698.0	597.0
16034318698.0	598.0
16034318698.0	599.0
16034318698.0	600.0
16034318698.0	601.0
16034318698.0	602.0
16034318698.0	603.0
16034318698.0	604.0
16034318698.0	605.0
16034318698.0	606.0
16034318698.0	607.0
16034318698.0	608.0
16034318698.0	609.0
16034318698.0	610.0
16034318698.0	611.0
16034318698.0	612.0
16034318698.0	613.0
16034318698.0	614.0
