error	steps
232245673.0	188.0
232245673.0	189.0
232245673.0	190.0
232245673.0	191.0
232245673.0	192.0
232245673.0	193.0
232245673.0	194.0
232245673.0	195.0
232245673.0	196.0
232245673.0	197.0
232245673.0	198.0
232245673.0	199.0
232245673.0	200.0
232245673.0	201.0
232245673.0	202.0
232245673.0	203.0
232245673.0	204.0
232245673.0	205.0
232245673.0	206.0
232245673.0	207.0
232245673.0	208.0
232245673.0	209.0
232245673.0	210.0
232245673.0	211.0
232245673.0	212.0
232245673.0	213.0
232245673.0	214.0
232245673.0	215.0
232245673.0	216.0
232245673.0	217.0
232245673.0	218.0
232245673.0	219.0
232245673.0	220.0
232245673.0	221.0
232245673.0	222.0
232245673.0	223.0
232245673.0	224.0
232245673.0	225.0
232245673.0	226.0
232245673.0	227.0
232245673.0	228.0
232245673.0	229.0
232245673.0	230.0
232245673.0	231.0
232245673.0	232.0
232245673.0	233.0
232245673.0	234.0
232245673.0	235.0
232245673.0	236.0
232245673.0	237.0
232245673.0	238.0
232245673.0	239.0
232245673.0	240.0
232245673.0	241.0
232245673.0	242.0
232245673.0	243.0
232245673.0	244.0
232245673.0	245.0
232245673.0	246.0
232245673.0	247.0
232245673.0	248.0
232245673.0	249.0
232245673.0	250.0
232245673.0	251.0
232245673.0	252.0
232245673.0	253.0
232245673.0	254.0
232245673.0	255.0
232245673.0	256.0
232245673.0	257.0
232245673.0	258.0
232245673.0	259.0
232245673.0	260.0
232245673.0	261.0
232245673.0	262.0
232245673.0	263.0
232245673.0	264.0
232245673.0	265.0
232245673.0	266.0
232245673.0	267.0
232245673.0	268.0
232245673.0	269.0
232245673.0	270.0
232245673.0	271.0
232245673.0	272.0
232245673.0	273.0
232245673.0	274.0
232245673.0	275.0
232245673.0	276.0
232245673.0	277.0
232245673.0	278.0
232245673.0	279.0
232245673.0	280.0
232245673.0	281.0
232245673.0	282.0
232245673.0	283.0
232245673.0	284.0
232245673.0	285.0
232245673.0	286.0
232245673.0	287.0
232245673.0	288.0
232245673.0	289.0
232245673.0	290.0
232245673.0	291.0
232245673.0	292.0
232245673.0	293.0
232245673.0	294.0
232245673.0	295.0
232245673.0	296.0
232245673.0	297.0
232245673.0	298.0
232245673.0	299.0
232245673.0	300.0
232245673.0	301.0
232245673.0	302.0
232245673.0	303.0
232245673.0	304.0
