error	run_time
36208435079.0	0.0
36025455508.0	0.005327701568603516
35576748637.0	0.010710954666137695
35032570602.0	0.016571760177612305
34810580375.0	0.021861791610717773
34374571204.0	0.02716374397277832
34090055135.0	0.03259587287902832
33781878267.0	0.03798699378967285
33560890547.0	0.043437957763671875
33222956566.0	0.04888296127319336
33019199717.0	0.054338932037353516
32579445129.0	0.05946087837219238
32334828816.0	0.06473588943481445
32206385094.0	0.07035994529724121
31833342475.0	0.07604289054870605
31471318493.0	0.08171272277832031
31085823920.0	0.08729910850524902
30853339930.0	0.09278106689453125
30629970305.0	0.09825587272644043
30356840737.0	0.10400581359863281
29798248959.0	0.10928487777709961
29353177244.0	0.11461877822875977
29339569114.0	0.1200108528137207
28920669451.0	0.12521982192993164
28414558538.0	0.13074898719787598
28271965923.0	0.13624906539916992
28165056398.0	0.1417679786682129
27822977640.0	0.14722681045532227
27705619149.0	0.15269708633422852
27566688012.0	0.15795612335205078
27341138559.0	0.16323184967041016
26919326561.0	0.16872382164001465
26514312894.0	0.17400383949279785
26357948767.0	0.179426908493042
26070704462.0	0.18502497673034668
26012977757.0	0.19039368629455566
25724828633.0	0.19580888748168945
25152066444.0	0.2011868953704834
25035310964.0	0.2064650058746338
24654942430.0	0.21172285079956055
24299219448.0	0.2171177864074707
24065807010.0	0.22251009941101074
23660150975.0	0.22786498069763184
23380847815.0	0.2334918975830078
23076458182.0	0.23888683319091797
22945155410.0	0.24420881271362305
22754296327.0	0.24940896034240723
22628178869.0	0.25477099418640137
22328605809.0	0.26017093658447266
22178036518.0	0.2654557228088379
21928979939.0	0.27078700065612793
21837567729.0	0.27640390396118164
21424681988.0	0.2819230556488037
21361069645.0	0.2873878479003906
21220205338.0	0.2925729751586914
21081374881.0	0.29772377014160156
20902136826.0	0.3030238151550293
20751102011.0	0.3083930015563965
20633140876.0	0.31382298469543457
20577307497.0	0.31909704208374023
20479728479.0	0.3243997097015381
20269659252.0	0.32982492446899414
20078433537.0	0.3349919319152832
19950934491.0	0.3401029109954834
19940873945.0	0.34540486335754395
19790649046.0	0.35062599182128906
19711059756.0	0.35593390464782715
19654952307.0	0.36115598678588867
19548047739.0	0.36623382568359375
19548047739.0	0.3706967830657959
19455462438.0	0.375870943069458
19372118579.0	0.380889892578125
19227486846.0	0.38582873344421387
19161906326.0	0.39080381393432617
19062244398.0	0.3959617614746094
19001781497.0	0.4010508060455322
18950582892.0	0.40631794929504395
18801758861.0	0.41150689125061035
18682593273.0	0.41642069816589355
18658981018.0	0.4213869571685791
18638778385.0	0.42650794982910156
18437917325.0	0.4315609931945801
18425454547.0	0.4365980625152588
18340998056.0	0.4416351318359375
18214742603.0	0.44669103622436523
18017281626.0	0.45162487030029297
17985458796.0	0.4565739631652832
17902102669.0	0.46155285835266113
17771354817.0	0.46641993522644043
17676526284.0	0.471329927444458
17653095521.0	0.476348876953125
17536756776.0	0.48136186599731445
17419884138.0	0.48636794090270996
17419884138.0	0.49074673652648926
17362923203.0	0.4956347942352295
17305912380.0	0.500715970993042
17227319870.0	0.5056939125061035
17164523253.0	0.5107707977294922
17108897193.0	0.5157229900360107
17103854720.0	0.5206267833709717
17077709420.0	0.525566816329956
17043955998.0	0.5308117866516113
17043955998.0	0.5356249809265137
16975152633.0	0.542356014251709
16973641747.0	0.5478987693786621
16798729015.0	0.5534179210662842
16745649576.0	0.5588028430938721
16623544827.0	0.5644638538360596
16623544827.0	0.5693497657775879
16623544827.0	0.5739986896514893
16566879319.0	0.5790929794311523
16527425013.0	0.584244966506958
16527425013.0	0.5888650417327881
16367064685.0	0.5940358638763428
16350656390.0	0.5991270542144775
16313389531.0	0.6041419506072998
16304251458.0	0.6094667911529541
16112530560.0	0.6145188808441162
16041511731.0	0.6195518970489502
16014610642.0	0.6247098445892334
16005047582.0	0.6298928260803223
15991772192.0	0.6349480152130127
15990716635.0	0.6401228904724121
15951105362.0	0.6452488899230957
15870574425.0	0.6501278877258301
15790077490.0	0.655128002166748
15716766106.0	0.6602387428283691
15714857362.0	0.6651778221130371
15647653772.0	0.6701149940490723
15642925719.0	0.6751499176025391
15586144731.0	0.6801557540893555
15568743463.0	0.68524169921875
15565457411.0	0.6902849674224854
15547524267.0	0.6952698230743408
15535125359.0	0.700484037399292
15523495172.0	0.7059869766235352
15491825313.0	0.7114968299865723
15487517617.0	0.716609001159668
15487517617.0	0.7214558124542236
15478054773.0	0.726876974105835
15478054773.0	0.7315258979797363
15460737723.0	0.7367489337921143
15433160685.0	0.7419850826263428
15408091632.0	0.7470428943634033
15357869526.0	0.7522618770599365
15350374699.0	0.7573330402374268
15317404026.0	0.7629120349884033
15284711452.0	0.7684919834136963
15275649108.0	0.7738680839538574
15275148789.0	0.7798798084259033
15272986396.0	0.7851347923278809
15221768334.0	0.7903368473052979
15221768334.0	0.7948207855224609
15213853578.0	0.7997660636901855
15213853578.0	0.8042716979980469
15212610264.0	0.8095617294311523
15212398872.0	0.8148379325866699
15212398872.0	0.819350004196167
15212398872.0	0.8243668079376221
15207107197.0	0.8325040340423584
15127418803.0	0.8380498886108398
15111313906.0	0.8439009189605713
15111313906.0	0.8492238521575928
15071783220.0	0.8545467853546143
15067065956.0	0.8597581386566162
15065563085.0	0.8650779724121094
15065563085.0	0.8696980476379395
15051448012.0	0.874945878982544
15021803197.0	0.8806159496307373
15009330775.0	0.8857018947601318
15009330775.0	0.8906328678131104
15009330775.0	0.8952808380126953
14961320726.0	0.9005429744720459
14932887966.0	0.9057810306549072
14932887966.0	0.9103479385375977
14923514108.0	0.9157698154449463
14923514108.0	0.920313835144043
14876966469.0	0.92545485496521
14846627516.0	0.930588960647583
14846627516.0	0.9351558685302734
14846627516.0	0.9397947788238525
14828795999.0	0.944976806640625
14825044343.0	0.9500288963317871
14825044343.0	0.9548947811126709
14809380540.0	0.9606099128723145
14809380540.0	0.9654977321624756
14809380540.0	0.9700217247009277
14784015954.0	0.9750609397888184
14782730400.0	0.9801909923553467
14749060447.0	0.9856340885162354
14749060447.0	0.990257978439331
14749060447.0	0.9947898387908936
14717186371.0	0.9997889995574951
14717186371.0	1.0044007301330566
14715770220.0	1.0093870162963867
14715770220.0	1.014002799987793
14715770220.0	1.0185058116912842
14708936776.0	1.0236940383911133
14708936776.0	1.0283238887786865
14623179041.0	1.0332050323486328
14614632733.0	1.0382447242736816
14609161744.0	1.0431389808654785
14599320425.0	1.0492517948150635
14570595279.0	1.0557949542999268
14570595279.0	1.060497760772705
14560201117.0	1.0669529438018799
