error	steps
25288.0	355.0
25288.0	356.0
25288.0	357.0
25288.0	358.0
25288.0	359.0
25288.0	360.0
25288.0	361.0
25288.0	362.0
25288.0	363.0
25288.0	364.0
25288.0	365.0
25288.0	366.0
25288.0	367.0
25288.0	368.0
25288.0	369.0
25288.0	370.0
25288.0	371.0
25288.0	372.0
25288.0	373.0
25288.0	374.0
25288.0	375.0
25288.0	376.0
25288.0	377.0
25288.0	378.0
25288.0	379.0
25288.0	380.0
25288.0	381.0
25288.0	382.0
25288.0	383.0
25288.0	384.0
25288.0	385.0
25288.0	386.0
25288.0	387.0
25288.0	388.0
25288.0	389.0
25288.0	390.0
25288.0	391.0
25288.0	392.0
25288.0	393.0
25288.0	394.0
25288.0	395.0
25288.0	396.0
25288.0	397.0
25288.0	398.0
25288.0	399.0
25288.0	400.0
25288.0	401.0
25288.0	402.0
25288.0	403.0
25288.0	404.0
25288.0	405.0
25288.0	406.0
25288.0	407.0
25288.0	408.0
25288.0	409.0
25288.0	410.0
25288.0	411.0
25288.0	412.0
25288.0	413.0
25288.0	414.0
25288.0	415.0
25288.0	416.0
25288.0	417.0
25288.0	418.0
25288.0	419.0
25288.0	420.0
25288.0	421.0
25288.0	422.0
25288.0	423.0
25288.0	424.0
25288.0	425.0
25288.0	426.0
25288.0	427.0
25288.0	428.0
25288.0	429.0
25288.0	430.0
25288.0	431.0
25288.0	432.0
25288.0	433.0
25288.0	434.0
25288.0	435.0
25288.0	436.0
25288.0	437.0
25288.0	438.0
25288.0	439.0
25288.0	440.0
25288.0	441.0
25288.0	442.0
25288.0	443.0
25288.0	444.0
25288.0	445.0
25288.0	446.0
25288.0	447.0
25288.0	448.0
25288.0	449.0
25288.0	450.0
25288.0	451.0
25288.0	452.0
25288.0	453.0
25288.0	454.0
25288.0	455.0
25288.0	456.0
25288.0	457.0
25288.0	458.0
25288.0	459.0
25288.0	460.0
25288.0	461.0
25288.0	462.0
25288.0	463.0
25288.0	464.0
25288.0	465.0
25288.0	466.0
25288.0	467.0
25288.0	468.0
25288.0	469.0
25288.0	470.0
25288.0	471.0
25288.0	472.0
25288.0	473.0
25288.0	474.0
25288.0	475.0
25288.0	476.0
25288.0	477.0
25288.0	478.0
25288.0	479.0
25288.0	480.0
25288.0	481.0
25288.0	482.0
25288.0	483.0
25288.0	484.0
25288.0	485.0
25288.0	486.0
25288.0	487.0
25288.0	488.0
25288.0	489.0
25288.0	490.0
25288.0	491.0
25288.0	492.0
25288.0	493.0
25288.0	494.0
25288.0	495.0
25288.0	496.0
25288.0	497.0
25288.0	498.0
25288.0	499.0
25288.0	500.0
25288.0	501.0
25288.0	502.0
25288.0	503.0
25288.0	504.0
25288.0	505.0
25288.0	506.0
25288.0	507.0
25288.0	508.0
25288.0	509.0
25288.0	510.0
25288.0	511.0
25288.0	512.0
25288.0	513.0
25288.0	514.0
25288.0	515.0
25288.0	516.0
25288.0	517.0
25288.0	518.0
25288.0	519.0
25288.0	520.0
25288.0	521.0
25288.0	522.0
25288.0	523.0
25288.0	524.0
25288.0	525.0
25288.0	526.0
25288.0	527.0
25288.0	528.0
25288.0	529.0
25288.0	530.0
25288.0	531.0
25288.0	532.0
25288.0	533.0
25288.0	534.0
25288.0	535.0
25288.0	536.0
25288.0	537.0
25288.0	538.0
25288.0	539.0
25288.0	540.0
25288.0	541.0
25288.0	542.0
25288.0	543.0
25288.0	544.0
25288.0	545.0
25288.0	546.0
25288.0	547.0
25288.0	548.0
25288.0	549.0
25288.0	550.0
25288.0	551.0
25288.0	552.0
25288.0	553.0
25288.0	554.0
25288.0	555.0
25288.0	556.0
25288.0	557.0
25288.0	558.0
25288.0	559.0
25288.0	560.0
25288.0	561.0
25288.0	562.0
25288.0	563.0
25288.0	564.0
25288.0	565.0
25288.0	566.0
25288.0	567.0
25288.0	568.0
25288.0	569.0
25288.0	570.0
25288.0	571.0
25288.0	572.0
25288.0	573.0
25288.0	574.0
25288.0	575.0
25288.0	576.0
25288.0	577.0
25288.0	578.0
25288.0	579.0
25288.0	580.0
25288.0	581.0
25288.0	582.0
25288.0	583.0
25288.0	584.0
25288.0	585.0
25288.0	586.0
25288.0	587.0
25288.0	588.0
25288.0	589.0
25288.0	590.0
25288.0	591.0
25288.0	592.0
25288.0	593.0
25288.0	594.0
25288.0	595.0
25288.0	596.0
25288.0	597.0
25288.0	598.0
25288.0	599.0
25288.0	600.0
25288.0	601.0
25288.0	602.0
25288.0	603.0
25288.0	604.0
25288.0	605.0
25288.0	606.0
25288.0	607.0
25288.0	608.0
25288.0	609.0
25288.0	610.0
25288.0	611.0
25288.0	612.0
25288.0	613.0
25288.0	614.0
25288.0	615.0
25288.0	616.0
25288.0	617.0
25288.0	618.0
25288.0	619.0
25288.0	620.0
25288.0	621.0
25288.0	622.0
25288.0	623.0
25288.0	624.0
25288.0	625.0
25288.0	626.0
25288.0	627.0
25288.0	628.0
25288.0	629.0
25288.0	630.0
25288.0	631.0
25288.0	632.0
25288.0	633.0
25288.0	634.0
25288.0	635.0
25288.0	636.0
25288.0	637.0
25288.0	638.0
25288.0	639.0
25288.0	640.0
25288.0	641.0
25288.0	642.0
25288.0	643.0
25288.0	644.0
25288.0	645.0
25288.0	646.0
25288.0	647.0
25288.0	648.0
25288.0	649.0
25288.0	650.0
25288.0	651.0
25288.0	652.0
25288.0	653.0
25288.0	654.0
25288.0	655.0
25288.0	656.0
25288.0	657.0
25288.0	658.0
25288.0	659.0
25288.0	660.0
25288.0	661.0
25288.0	662.0
25288.0	663.0
25288.0	664.0
25288.0	665.0
25288.0	666.0
25288.0	667.0
25288.0	668.0
25288.0	669.0
25288.0	670.0
25288.0	671.0
25288.0	672.0
25288.0	673.0
25288.0	674.0
25288.0	675.0
25288.0	676.0
25288.0	677.0
25288.0	678.0
25288.0	679.0
25288.0	680.0
25288.0	681.0
25288.0	682.0
25288.0	683.0
25288.0	684.0
25288.0	685.0
25288.0	686.0
25288.0	687.0
25288.0	688.0
25288.0	689.0
25288.0	690.0
25288.0	691.0
25288.0	692.0
25288.0	693.0
25288.0	694.0
25288.0	695.0
25288.0	696.0
25288.0	697.0
25288.0	698.0
25288.0	699.0
25288.0	700.0
25288.0	701.0
25288.0	702.0
25288.0	703.0
25288.0	704.0
25288.0	705.0
25288.0	706.0
25288.0	707.0
25288.0	708.0
25288.0	709.0
25288.0	710.0
25288.0	711.0
25288.0	712.0
25288.0	713.0
25288.0	714.0
25288.0	715.0
25288.0	716.0
25288.0	717.0
25288.0	718.0
25288.0	719.0
25288.0	720.0
25288.0	721.0
25288.0	722.0
25288.0	723.0
25288.0	724.0
25288.0	725.0
25288.0	726.0
25288.0	727.0
25288.0	728.0
25288.0	729.0
25288.0	730.0
25288.0	731.0
25288.0	732.0
25288.0	733.0
25288.0	734.0
25288.0	735.0
25288.0	736.0
25288.0	737.0
25288.0	738.0
25288.0	739.0
25288.0	740.0
25288.0	741.0
25288.0	742.0
25288.0	743.0
25288.0	744.0
25288.0	745.0
25288.0	746.0
25288.0	747.0
25288.0	748.0
25288.0	749.0
25288.0	750.0
25288.0	751.0
25288.0	752.0
25288.0	753.0
25288.0	754.0
25288.0	755.0
25288.0	756.0
25288.0	757.0
25288.0	758.0
25288.0	759.0
25288.0	760.0
25288.0	761.0
25288.0	762.0
25288.0	763.0
25288.0	764.0
25288.0	765.0
25288.0	766.0
25288.0	767.0
25288.0	768.0
25288.0	769.0
25288.0	770.0
25288.0	771.0
25288.0	772.0
25288.0	773.0
25288.0	774.0
25288.0	775.0
25288.0	776.0
25288.0	777.0
25288.0	778.0
25288.0	779.0
25288.0	780.0
25288.0	781.0
25288.0	782.0
25288.0	783.0
25288.0	784.0
25288.0	785.0
25288.0	786.0
25288.0	787.0
25288.0	788.0
25288.0	789.0
25288.0	790.0
25288.0	791.0
25288.0	792.0
25288.0	793.0
25288.0	794.0
25288.0	795.0
25288.0	796.0
25288.0	797.0
25288.0	798.0
25288.0	799.0
25288.0	800.0
25288.0	801.0
25288.0	802.0
25288.0	803.0
25288.0	804.0
25288.0	805.0
25288.0	806.0
25288.0	807.0
25288.0	808.0
25288.0	809.0
25288.0	810.0
25288.0	811.0
25288.0	812.0
25288.0	813.0
25288.0	814.0
25288.0	815.0
25288.0	816.0
25288.0	817.0
25288.0	818.0
25288.0	819.0
25288.0	820.0
25288.0	821.0
25288.0	822.0
25288.0	823.0
25288.0	824.0
25288.0	825.0
25288.0	826.0
25288.0	827.0
25288.0	828.0
25288.0	829.0
25288.0	830.0
25288.0	831.0
25288.0	832.0
25288.0	833.0
25288.0	834.0
25288.0	835.0
25288.0	836.0
25288.0	837.0
25288.0	838.0
25288.0	839.0
25288.0	840.0
25288.0	841.0
25288.0	842.0
25288.0	843.0
25288.0	844.0
25288.0	845.0
25288.0	846.0
25288.0	847.0
25288.0	848.0
25288.0	849.0
25288.0	850.0
25288.0	851.0
25288.0	852.0
25288.0	853.0
25288.0	854.0
25288.0	855.0
25288.0	856.0
25288.0	857.0
25288.0	858.0
25288.0	859.0
25288.0	860.0
25288.0	861.0
25288.0	862.0
25288.0	863.0
25288.0	864.0
25288.0	865.0
25288.0	866.0
25288.0	867.0
25288.0	868.0
25288.0	869.0
25288.0	870.0
25288.0	871.0
25288.0	872.0
25288.0	873.0
25288.0	874.0
25288.0	875.0
25288.0	876.0
25288.0	877.0
