error	run_time
274778429.0	0.0
273821339.0	0.019146203994750977
272852520.0	0.03282618522644043
271408409.0	0.04803609848022461
270669308.0	0.062042236328125
269742175.0	0.07509827613830566
268997049.0	0.08773612976074219
268732982.0	0.10019922256469727
268335102.0	0.11264514923095703
267841021.0	0.1245722770690918
266883109.0	0.13694119453430176
266008083.0	0.14957618713378906
265367421.0	0.16229820251464844
264994714.0	0.17499423027038574
264444373.0	0.18845415115356445
264040778.0	0.20147418975830078
263465260.0	0.2153310775756836
262760362.0	0.22949814796447754
261884432.0	0.2462601661682129
261417485.0	0.26001930236816406
261044733.0	0.2732222080230713
260458368.0	0.2873871326446533
260157435.0	0.29990601539611816
259892339.0	0.312716007232666
259260758.0	0.3257431983947754
259067583.0	0.338320255279541
258415593.0	0.3511652946472168
257867803.0	0.36521220207214355
257522122.0	0.3833920955657959
257226656.0	0.39589715003967285
256967396.0	0.40794920921325684
256804227.0	0.42037034034729004
256307155.0	0.4329652786254883
255713448.0	0.44614720344543457
255321478.0	0.4589071273803711
254750085.0	0.47252821922302246
254363695.0	0.485518217086792
253854662.0	0.4980473518371582
253219971.0	0.5117223262786865
252614887.0	0.5257961750030518
252221171.0	0.5410702228546143
251608515.0	0.5553081035614014
251300171.0	0.5701303482055664
250767948.0	0.586205244064331
250389665.0	0.603154182434082
249939822.0	0.6178333759307861
249359435.0	0.6344780921936035
249007169.0	0.6494283676147461
248614645.0	0.6640381813049316
247681503.0	0.676713228225708
247199531.0	0.6887412071228027
246904078.0	0.7009191513061523
246774585.0	0.7128961086273193
246277737.0	0.7254791259765625
245737301.0	0.7378551959991455
245028253.0	0.7509922981262207
244793535.0	0.7639720439910889
244206252.0	0.7766351699829102
243958836.0	0.7957761287689209
243639774.0	0.8128101825714111
243424603.0	0.8255271911621094
243154741.0	0.8378450870513916
242819247.0	0.8504931926727295
242619857.0	0.86356520652771
242213030.0	0.877028226852417
242032287.0	0.8899593353271484
241908371.0	0.9024550914764404
241277200.0	0.9156572818756104
240867627.0	0.9311280250549316
240112880.0	0.9453010559082031
239748699.0	0.9639270305633545
239219009.0	0.9775123596191406
238985542.0	0.9942619800567627
238738695.0	1.0100641250610352
238341082.0	1.0245170593261719
237962135.0	1.042957067489624
237504802.0	1.0621602535247803
237318990.0	1.0750532150268555
237043720.0	1.0883901119232178
236516034.0	1.107884168624878
236072113.0	1.1221191883087158
235801605.0	1.135000228881836
235577165.0	1.1472551822662354
235387734.0	1.1597239971160889
234804058.0	1.1804661750793457
234550224.0	1.1962571144104004
233970656.0	1.2102792263031006
233744946.0	1.225067138671875
233362503.0	1.237917184829712
233130211.0	1.251904010772705
232776319.0	1.264523983001709
232671823.0	1.2779183387756348
232322204.0	1.2957470417022705
232049857.0	1.3079471588134766
231921052.0	1.3200912475585938
231569910.0	1.3322951793670654
231486946.0	1.3446950912475586
231250230.0	1.3568990230560303
231015981.0	1.3689169883728027
230718104.0	1.3810842037200928
230316615.0	1.3934361934661865
230130653.0	1.4061291217803955
230004077.0	1.4202990531921387
229527330.0	1.435272216796875
229246450.0	1.4505982398986816
228821020.0	1.4644911289215088
228598510.0	1.477358102798462
228496979.0	1.4907193183898926
228205971.0	1.5033133029937744
228094211.0	1.5159180164337158
228002433.0	1.531553030014038
227887571.0	1.5450313091278076
227595605.0	1.5583522319793701
227322354.0	1.5708222389221191
226896122.0	1.5831632614135742
226195015.0	1.59548020362854
226131258.0	1.6084380149841309
225855806.0	1.6214711666107178
225752098.0	1.635796308517456
225492068.0	1.6488902568817139
225234307.0	1.6614503860473633
224985883.0	1.6739482879638672
224773710.0	1.6861822605133057
224606379.0	1.698782205581665
224124270.0	1.7111830711364746
223982434.0	1.7232601642608643
223513897.0	1.7355892658233643
223309946.0	1.7483150959014893
222888695.0	1.7609052658081055
222810698.0	1.7736482620239258
222603827.0	1.788870096206665
222339273.0	1.8043360710144043
222233627.0	1.818723201751709
221873497.0	1.832827091217041
221667845.0	1.8480639457702637
221465353.0	1.861910104751587
221259117.0	1.875136137008667
221100042.0	1.8877460956573486
220980793.0	1.9007501602172852
220921242.0	1.9138762950897217
220654356.0	1.9312670230865479
220355820.0	1.9470922946929932
220139337.0	1.9598283767700195
219518041.0	1.9739751815795898
219410435.0	1.9865810871124268
219277023.0	1.999528169631958
219167470.0	2.0134551525115967
219033080.0	2.026890993118286
218757014.0	2.0402779579162598
218580013.0	2.0525450706481934
218088105.0	2.0647952556610107
217626252.0	2.084696054458618
217555001.0	2.0971293449401855
217466271.0	2.110194206237793
217221231.0	2.122427225112915
216832252.0	2.1344711780548096
216635871.0	2.1464953422546387
216607003.0	2.158271312713623
216490999.0	2.1700241565704346
216293871.0	2.182077169418335
